sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
148,882015.439943458,86463.596368698,86463.596368948,882015.445967916,0.006024208094459027,-795551.846586864
149,882015.447380083,86463.604050128,86463.604050378,882015.452864666,0.0054843329708091915,-795551.8460721215
150,882015.454326125,86463.610381946,86463.610382196,882015.459820958,0.005494582990650088,-795551.8466914705
151,882015.461792791,86463.618039252,86463.618039502,882015.466982375,0.0051893339841626585,-795551.846348206
152,882015.468270541,86463.624055573,86463.624055948,882015.472882708,0.004611791897332296,-795551.8465208639
153,882015.474206958,86463.631378632,86463.631379007,882015.4797935,0.0055861670698504895,-795551.8456214095
154,882015.481099916,86463.637208579,86463.637208954,882015.488430833,0.0073305419500684366,-795551.847556608
155,882015.489766166,86463.646741618,86463.646742118,882015.496454583,0.006687917048111558,-795551.8463685064
156,882015.497924291,86463.654523048,86463.654523298,882015.505170791,0.007246249995660037,-795551.8470243679
157,882015.506425208,86463.662382477,86463.662382977,882015.512591,0.006165292012155987,-795551.847125377
158,882015.513951125,86463.670378405,86463.67037878,882015.520972166,0.007020666002063081,-795551.847083053
159,882015.522353375,86463.679410948,86463.679411198,882015.529669291,0.00731566600734368,-795551.84660026
160,882015.533078583,86463.968586712,86463.968587337,882015.820256958,0.2871777500549797,-795551.708080746
161,882015.82161375,86463.978406874,86463.978407249,882015.829108875,0.0074947500543203205,-795551.8469542509
162,882015.830324791,86463.98605268,86463.986053055,882015.8352205,0.004895333986496553,-795551.846719778
163,882015.836539583,86463.993571112,86463.993571362,882015.843357458,0.006817624962422997,-795551.8463772836
164,882015.844706708,86464.001877037,86464.001877412,882015.8528405,0.00813341696630232,-795551.8468963795
165,882015.854351958,86464.01037721,86464.010377585,882015.861167958,0.0068156249762978405,-795551.8473825606
166,882015.862426,86464.01871951,86464.018719885,882015.872448958,0.010022583039244637,-795551.8487177815
167,882015.873969416,86464.031923765,86464.03192414,882015.881519375,0.007549583999207243,-795551.845820443
168,882015.882858708,86464.03975057,86464.039750945,882015.889508166,0.006649082963122055,-795551.8464326796
169,882015.890849875,86464.047406001,86464.047406376,882015.896600958,0.00575070790364407,-795551.846319228
170,882015.900898958,86464.058727523,86464.058727898,882015.908435541,0.007536208009696566,-795551.845939539
171,882015.909759875,86464.067151072,86464.067151447,882015.916495291,0.006735041009960696,-795551.8459763236
172,882015.91781275,86464.074382132,86464.074382507,882015.928014583,0.010201457989751361,-795551.848531347
173,882015.930135375,86464.08737839,86464.087378765,882015.936350333,0.006214583030669019,-795551.8458642765
174,882015.93769775,86464.094389076,86464.094389326,882015.944891541,0.007193540979642421,-795551.8469054445
175,882015.946219375,86464.102386754,86464.102387254,882015.952193875,0.005973999985144474,-795551.846819621
176,882015.953516,86464.109032944,86464.109033194,882015.958239416,0.004723166057374328,-795551.8468446389
177,882015.95952325,86464.115291013,86464.115291263,882015.965256625,0.005733124969992787,-795551.8470987994
178,882015.966689583,86464.123039943,86464.123040318,882015.972738,0.006048041963367723,-795551.8466736609
179,882015.974111125,86464.13003038,86464.13003063,882015.979634,0.005522624996956438,-795551.8468420575
180,882015.981054875,86464.138428929,86464.138429179,882015.988956875,0.007901750097516924,-795551.8465768211
181,882015.990461583,86464.146773603,86464.146773853,882015.996514916,0.006053082935977727,-795551.8467145215
182,882015.997846375,86464.154425034,86464.154425409,882016.004298333,0.006451582972658798,-795551.8466471324
183,882016.005626958,86464.161999091,86464.161999466,882016.012580083,0.006952750001801178,-795551.847104242
184,882016.014432958,86464.174729601,86464.174729976,882016.024351083,0.009917749994201586,-795551.844662232
185,882016.025681333,86464.182725154,86464.182725529,882016.032348958,0.006667249923339114,-795551.846289804
186,882016.033694125,86464.191320701,86464.191321076,882016.041243916,0.007549416011897847,-795551.846148132
187,882016.042569916,86464.198395762,86464.198396137,882016.047463916,0.004893625009572133,-795551.8466209664
188,882016.049197791,86464.205460949,86464.205461324,882016.05534425,0.0061460840224754065,-795551.8468098841
189,882016.05677975,86464.212649759,86464.212650134,882016.149099541,0.09231941598409321,-795551.890289699
190,882016.15052175,86464.579058201,86464.579058826,882016.429490875,0.27896850000252016,-795551.710947799
191,882016.430838166,86464.587756747,86464.587756997,882016.437490375,0.006651958974543959,-795551.8464073986
192,882016.438806833,86464.596758416,86464.596758791,882016.447690083,0.008882874943083152,-795551.8464898544
193,882016.448816625,86464.605729835,86464.60573021,882016.456286208,0.007469207965186797,-795551.846821394
194,882016.457606458,86464.61625924,86464.616259615,882016.465926291,0.008319457978359424,-795551.845506947
195,882016.467259083,86464.623385176,86464.623385551,882016.472861166,0.005601708049653098,-795551.8466747609
196,882016.474185833,86464.630379112,86464.630379362,882016.479844708,0.00565862498478964,-795551.8466360335
197,882016.481167958,86464.637560173,86464.637560423,882016.486859875,0.005691667029168457,-795551.8464536185
198,882016.488175958,86464.644760358,86464.644760608,882016.493837291,0.005661082977894694,-795551.8462461415
199,882016.495177,86464.652724286,86464.652724661,882016.501870875,0.006693500065011904,-795551.845799464
200,882016.503154583,86464.659061478,86464.659062103,882016.5078795,0.004724291997263208,-795551.8464552511
201,882016.509197458,86464.665225923,86464.665226298,882016.514278666,0.005080832954263315,-795551.8465119515
202,882016.515604333,86464.670856622,86464.670857497,882016.521324458,0.005719249937101267,-795551.847607336
203,882016.522655916,86464.677472562,86464.677473187,882016.526296291,0.0036397499934537336,-795551.8470032291
204,882016.527640291,86464.682841139,86464.682841514,882016.531962875,0.004322209017118439,-795551.8469602566
205,882016.533279,86464.688431713,86464.688432088,882016.536900333,0.003620958043029532,-795551.846657766
206,882016.538232208,86464.693570042,86464.693570417,882016.543172125,0.0049395420064684,-795551.847131937
207,882016.545185458,86464.700393105,86464.700393355,882016.549280958,0.004095249983947724,-795551.846839978
208,882016.550604416,86464.706374801,86464.706375051,882016.555318875,0.004714208946097642,-795551.8465867195
209,882016.556417541,86464.711370131,86464.711370381,882016.560192041,0.0037742499844171107,-795551.8469345351
210,882016.56202525,86464.717377952,86464.717378202,882016.566176541,0.004151040979195386,-795551.8467228186
211,882016.567498791,86464.722368032,86464.722368282,882016.571302333,0.0038032919983379543,-795551.847032405
212,882016.57330725,86464.7287116,86464.72871185,882016.57837875,0.005071249965112656,-795551.8471312751
213,882016.579722916,86464.735389414,86464.735389664,882016.673800833,0.09407766704680398,-795551.8913723356
214,882016.67519625,86464.887413792,86464.887414042,882016.7416925,0.06649599999946076,-795551.821030458
215,882016.74316325,86464.899400058,86464.899400433,882016.74855525,0.005391624959884211,-795551.8464590046
216,882016.749905166,86464.906386245,86464.906386495,882016.755529416,0.005624000041279942,-795551.8463309209
217,882016.758416666,86464.914070051,86464.914070301,882016.763479125,0.005062209034804255,-795551.8468777195
218,882016.765228041,86464.922074229,86464.922074604,882016.77157,0.006341584012261592,-795551.846324604
219,882016.772956666,86464.92909304,86464.92909329,882016.778714541,0.005757625040132552,-795551.8467424385
220,882016.780071541,86464.935862604,86464.935862854,882016.785480875,0.005409084085840732,-795551.846913479
221,882016.78692125,86464.943406286,86464.943406536,882016.792553958,0.005632457963656634,-795551.8463311931
222,882016.795515458,86464.95244458,86464.952444955,882016.8026575,0.0071416670543840155,-795551.8466417114
223,882016.80403725,86464.960439757,86464.960440007,882016.810453916,0.0064164159703068435,-795551.846805701
224,882016.811781458,86464.96843631,86464.96843656,882016.821250125,0.00946841697441414,-795551.8480793565
225,882016.822701083,86464.97841297,86464.97841322,882016.826927041,0.004225708020385355,-795551.8464009671
226,882016.828248,86464.98448729,86464.98448779,882016.8350015,0.0067529999651014805,-795551.84713721
227,882016.836558666,86464.992799965,86464.992800465,882016.841957083,0.005397917004302144,-795551.8464576595
228,882016.84325525,86464.999102408,86464.999102783,882016.849127208,0.005871582980034873,-795551.8470886336
229,882016.85046375,86465.006379218,86465.006379718,882016.85742375,0.006959500024095178,-795551.847564282
230,882016.858786916,86465.013716026,86465.013716276,882016.862970708,0.004183542056125589,-795551.847162661
231,882016.864310041,86465.020729463,86465.020729838,882016.870853958,0.006543541996506974,-795551.846852349
232,882016.872197875,86465.028726266,86465.028726516,882016.878535666,0.0063375409808941185,-795551.8466403795
233,882016.879887083,86465.036083449,86465.036083949,882016.892786791,0.012899207998998463,-795551.8502532379
234,882016.893913875,86465.051998181,86465.051998681,882016.901295333,0.0073809580790111795,-795551.8456061729
235,882016.904006708,86465.060814351,86465.060814726,882016.91167875,0.0076716670009773225,-795551.8470281905
236,882016.913493041,86465.070482514,86465.070482889,882016.920599875,0.007106459088390693,-795551.8465637565
237,882016.92209125,86465.078067695,86465.078067945,882016.928429041,0.00633754109730944,-795551.8471923255
238,882016.930629375,86465.087069614,86465.087069864,882016.937916083,0.007286457985173911,-795551.84720299
239,882016.941477125,86465.098395887,86465.098396262,882016.947443958,0.005966457989416085,-795551.846064467
240,882016.948788958,86465.105386699,86465.105387074,882016.955313291,0.006523958028992638,-795551.846664238
241,882016.956623666,86465.113547625,86465.113548,882016.9641465,0.007522459010942839,-795551.8468372705
242,882016.965495416,86465.122729917,86465.122730417,882016.974844416,0.009348500054329634,-795551.8474397489
243,882016.976219458,86465.132773077,86465.132773452,882016.982398625,0.00617879195488058,-795551.846535777
244,882016.983724833,86465.140951753,86465.140952128,882016.99055925,0.006834041996626183,-795551.846190101
245,882016.991903125,86465.148764682,86465.148764932,882016.998632333,0.006728958047460765,-795551.846502922
246,882016.999961375,86465.155402747,86465.155403122,882017.003965125,0.004003374924650416,-795551.8465603155
247,882017.005298875,86465.161551192,86465.161551567,882017.011469083,0.006169832980958745,-795551.8468325995
248,882017.012811125,86465.169472995,86465.16947337,882017.019413625,0.0066021249804180115,-795551.8466391925
249,882017.020754,86465.177066802,86465.177067052,882017.026303208,0.005548957909923047,-795551.846461677
250,882017.0276295,86465.183047248,86465.183047498,882017.032185125,0.004555375038762577,-795551.8468599395
251,882017.033504333,86465.189090318,86465.189090693,882017.043486083,0.00998137504211627,-795551.8494047024
252,882017.044925166,86465.201050585,86465.201050835,882017.050493791,0.005568375054281205,-795551.8466587685
253,882017.051831083,86465.207408528,86465.207408903,882017.057638291,0.005806833010865375,-795551.8473259716
254,882017.05907575,86465.215399956,86465.215400331,882017.06560825,0.006532125029480085,-795551.8469418564
