frame,presentation_seconds,host_seconds,width,height,center
3043,885213.7333,885213.767712791,1920,1080,101.065
3044,885213.7503,885213.783681083,1920,1080,101.26
3045,885213.7673,885213.801697541,1920,1080,101.35
3046,885213.7833,885213.818446833,1920,1080,101.425
3047,885213.8003,885213.83106675,1920,1080,101.55
3048,885213.8163,885213.850546208,1920,1080,101.72
3049,885213.8333,885213.862871833,1920,1080,102.0075
3050,885213.8503,885213.882524333,1920,1080,102.245
3051,885213.8663333333,885213.895425458,1920,1080,102.475
3052,885213.8833,885213.911738541,1920,1080,102.725
3053,885213.9003333333,885213.927414708,1920,1080,102.835
3054,885213.9163,885213.94311375,1920,1080,103.0425
3055,885213.9333,885213.959622958,1920,1080,103.155
3056,885213.9493333333,885213.987513583,1920,1080,103.2225
3057,885213.9663,885213.991320791,1920,1080,103.3675
3058,885213.9833,885214.008907916,1920,1080,103.4125
3059,885214.0003,885214.025890208,1920,1080,103.52
3060,885214.0163,885214.042064708,1920,1080,103.5875
3061,885214.0333,885214.058890708,1920,1080,103.66
3062,885214.0503,885214.07540225,1920,1080,103.7875
3063,885214.0663333334,885214.087051791,1920,1080,103.82
3064,885214.0833,885214.103124166,1920,1080,103.965
3065,885214.1003333334,885214.12177975,1920,1080,104.06
3066,885214.1163,885214.134460333,1920,1080,104.06
3067,885214.1333,885214.169773666,1920,1080,104.115
3068,885214.1493,885214.18513125,1920,1080,104.1975
3069,885214.1663,885214.198158458,1920,1080,104.325
3070,885214.1833,885214.224926083,1920,1080,104.415
3071,885214.1993333333,885214.229595291,1920,1080,104.495
3072,885214.2163,885214.246757375,1920,1080,104.5725
3073,885214.2333,885214.262387458,1920,1080,104.5375
3074,885214.2493,885214.279611291,1920,1080,104.5475
3075,885214.2663,885214.301876541,1920,1080,104.475
3076,885214.2833,885214.317854625,1920,1080,104.6125
3077,885214.3003,885214.329958208,1920,1080,104.645
3078,885214.3173,885214.342519625,1920,1080,104.615
3079,885214.3333,885214.361704666,1920,1080,104.6225
3080,885214.3503,885214.37560425,1920,1080,104.74
3081,885214.3673,885214.3920775,1920,1080,104.775
3082,885214.3833333333,885214.409742958,1920,1080,104.805
3083,885214.4003,885214.423219625,1920,1080,104.88
3084,885214.4163,885214.438718583,1920,1080,104.81
3085,885214.4333,885214.454276208,1920,1080,104.74
3086,885214.4503,885214.471875125,1920,1080,104.86
3087,885214.4663,885214.492800666,1920,1080,104.975
3088,885214.4833333333,885214.503123625,1920,1080,104.8175
3089,885214.5003,885214.51964675,1920,1080,104.92
3090,885214.5163,885214.5344055,1920,1080,104.8675
3091,885214.5333,885214.568151583,1920,1080,104.9825
3092,885214.5493,885214.583082416,1920,1080,104.93
3093,885214.5663,885214.600194125,1920,1080,104.8725
3094,885214.5843,885214.61477725,1920,1080,105.02
3095,885214.6003,885214.632159458,1920,1080,104.97
3096,885214.6173,885214.647423208,1920,1080,105.03
3097,885214.6343,885214.662169583,1920,1080,104.92
3098,885214.6503,885214.679941708,1920,1080,104.885
3099,885214.6673,885214.698941375,1920,1080,104.9
3100,885214.6833,885214.7122585,1920,1080,105.005
3101,885214.7003,885214.727689458,1920,1080,104.865
3102,885214.7173,885214.743732625,1920,1080,104.8775
3103,885214.7333,885214.759741375,1920,1080,104.95
3104,885214.7503,885214.777918375,1920,1080,104.93
3105,885214.7673,885214.792771916,1920,1080,104.855
3106,885214.7833,885214.809489708,1920,1080,104.9275
3107,885214.8003,885214.824362291,1920,1080,104.8375
3108,885214.8163,885214.841551166,1920,1080,104.875
3109,885214.8333,885214.856489375,1920,1080,104.7825
3110,885214.8503,885214.871864125,1920,1080,104.9825
3111,885214.8663,885214.890677083,1920,1080,104.96
3112,885214.8833,885214.910282041,1920,1080,104.8875
3113,885214.9003,885214.922080458,1920,1080,104.8375
3114,885214.9163,885214.936312833,1920,1080,104.88
3115,885214.9333,885214.96671475,1920,1080,104.9
3116,885214.9493,885214.982965875,1920,1080,104.885
3117,885214.9663,885214.999174041,1920,1080,104.815
3118,885214.9833,885215.015314458,1920,1080,104.7125
3119,885214.9993,885215.031117875,1920,1080,104.835
3120,885215.0163,885215.046598708,1920,1080,104.74
3121,885215.0343,885215.06371125,1920,1080,104.795
3122,885215.0503,885215.079007958,1920,1080,104.775
3123,885215.0673,885215.095031625,1920,1080,104.775
3124,885215.0833,885215.115482375,1920,1080,104.7675
3125,885215.1003,885215.128360875,1920,1080,104.81
3126,885215.1173,885215.142600291,1920,1080,104.78
3127,885215.1333,885215.159024458,1920,1080,104.8175
3128,885215.1503,885215.177216875,1920,1080,104.8075
3129,885215.1673,885215.191606625,1920,1080,104.69
3130,885215.1833,885215.208105541,1920,1080,104.7525
3131,885215.2003,885215.223680958,1920,1080,104.835
3132,885215.2163,885215.240789833,1920,1080,104.7475
3133,885215.2333,885215.256108,1920,1080,104.9
3134,885215.2503,885215.2702775,1920,1080,104.895
3135,885215.2663,885215.287393708,1920,1080,104.73
3136,885215.2833,885215.307817541,1920,1080,104.815
3137,885215.3003,885215.3205805,1920,1080,104.69
3138,885215.3163,885215.33502275,1920,1080,104.8225
3139,885215.3343,885215.367454166,1920,1080,104.7875
3140,885215.3503,885215.383466458,1920,1080,104.81
3141,885215.3673,885215.399681833,1920,1080,104.7325
3142,885215.3843,885215.419280416,1920,1080,104.7475
3143,885215.4003,885215.430332916,1920,1080,104.68
3144,885215.4173,885215.447581708,1920,1080,104.8125
3145,885215.4343,885215.462158958,1920,1080,104.675
3146,885215.4503,885215.478600625,1920,1080,104.695
3147,885215.4673,885215.494426166,1920,1080,104.6225
3148,885215.4833,885215.517032375,1920,1080,104.6925
3149,885215.5003,885215.530017708,1920,1080,104.5425
3150,885215.5173,885215.543937041,1920,1080,104.6
3151,885215.5333,885215.559631916,1920,1080,104.5775
3152,885215.5503,885215.57774825,1920,1080,104.4625
3153,885215.5673,885215.592750166,1920,1080,104.465
3154,885215.5833,885215.608815833,1920,1080,104.5525
3155,885215.6003,885215.622836041,1920,1080,104.48
3156,885215.6163,885215.641108041,1920,1080,104.6275
3157,885215.6333,885215.656412791,1920,1080,104.605
3158,885215.6503,885215.671964166,1920,1080,104.64
3159,885215.6663,885215.688156541,1920,1080,104.625
3160,885215.6833,885215.705383333,1920,1080,104.6675
3161,885215.7003,885215.720978166,1920,1080,104.58
3162,885215.7163,885215.734355541,1920,1080,104.6975
3163,885215.7333,885215.767633083,1920,1080,104.63
3164,885215.7493,885215.784822791,1920,1080,104.585
3165,885215.7663,885215.802467166,1920,1080,104.6575
3166,885215.7833,885215.815323541,1920,1080,104.6425
3167,885215.7993,885215.8312675,1920,1080,104.6525
3168,885215.8163,885215.851340958,1920,1080,104.69
3169,885215.8333,885215.864615083,1920,1080,104.5975
3170,885215.8493,885215.879769041,1920,1080,104.52
3171,885215.8663,885215.896043875,1920,1080,104.565
3172,885215.8823,885215.912283208,1920,1080,104.595
3173,885215.8993,885215.936657166,1920,1080,104.6225
3174,885215.9163,885215.946975666,1920,1080,104.62
3175,885215.9333,885215.960862125,1920,1080,104.6625
3176,885215.9493,885215.9787345,1920,1080,104.5875
3177,885215.9663,885215.994356708,1920,1080,104.635
3178,885215.9833,885216.014261666,1920,1080,104.4975
3179,885215.9993,885216.022211833,1920,1080,104.505
3180,885216.0173,885216.040876666,1920,1080,104.5975
3181,885216.0343,885216.056319208,1920,1080,104.5375
3182,885216.0503,885216.070784291,1920,1080,104.5
3183,885216.0673,885216.086431833,1920,1080,104.4225
3184,885216.0833,885216.102620375,1920,1080,104.495
3185,885216.1003,885216.122746666,1920,1080,104.38
3186,885216.1173,885216.139622583,1920,1080,104.3675
3187,885216.1333,885216.167776541,1920,1080,104.515
3188,885216.1503,885216.185941375,1920,1080,104.3575
3189,885216.1673,885216.19897425,1920,1080,104.4175
3190,885216.1833,885216.215374666,1920,1080,104.315
3191,885216.2003,885216.230657958,1920,1080,104.3225
3192,885216.2163,885216.247593041,1920,1080,104.3175
3193,885216.2333,885216.262663416,1920,1080,104.165
3194,885216.2503,885216.278525125,1920,1080,104.185
3195,885216.2663,885216.294625666,1920,1080,103.99
3196,885216.2833,885216.311770583,1920,1080,103.9775
3197,885216.3003,885216.328303041,1920,1080,103.835
3198,885216.3163,885216.342629916,1920,1080,103.825
3199,885216.3333,885216.35958375,1920,1080,103.8325
3200,885216.3493,885216.3760905,1920,1080,103.74
3201,885216.3663,885216.389852916,1920,1080,103.805
3202,885216.3833,885216.408257541,1920,1080,103.7575
3203,885216.4003,885216.423473583,1920,1080,103.7825
3204,885216.4163,885216.440447291,1920,1080,103.775
3205,885216.4333,885216.4558835,1920,1080,103.875
3206,885216.4503,885216.470854416,1920,1080,103.8625
3207,885216.4663,885216.486611416,1920,1080,103.785
3208,885216.4833,885216.50356925,1920,1080,103.8475
3209,885216.5003,885216.528309041,1920,1080,103.75
3210,885216.5163,885216.534962625,1920,1080,103.845
3211,885216.5333,885216.567184916,1920,1080,103.8675
3212,885216.5493,885216.58290675,1920,1080,103.77
3213,885216.5673,885216.598433875,1920,1080,103.725
3214,885216.5833,885216.614132583,1920,1080,103.715
3215,885216.6003,885216.630149875,1920,1080,103.715
3216,885216.6163,885216.647732583,1920,1080,103.8425
3217,885216.6333,885216.66211475,1920,1080,103.82
3218,885216.6503,885216.679826125,1920,1080,103.59
3219,885216.6663,885216.696407166,1920,1080,103.6225
3220,885216.6833,885216.711654875,1920,1080,103.5975
3221,885216.7003,885216.734869958,1920,1080,103.735
3222,885216.7163,885216.745351125,1920,1080,103.6825
3223,885216.7333,885216.760065333,1920,1080,103.66
3224,885216.7493,885216.775440541,1920,1080,103.74
3225,885216.7663,885216.792785375,1920,1080,103.8125
3226,885216.7833,885216.811187166,1920,1080,103.735
3227,885216.8003,885216.823945291,1920,1080,103.76
3228,885216.8163,885216.843984833,1920,1080,103.7725
3229,885216.8333,885216.855632916,1920,1080,103.8125
3230,885216.8503,885216.871968458,1920,1080,103.83
3231,885216.8663,885216.891366791,1920,1080,103.695
3232,885216.8833,885216.906451458,1920,1080,103.675
3233,885216.9003,885216.924996625,1920,1080,103.725
3234,885216.9163,885216.936095166,1920,1080,103.7525
3235,885216.9333,885216.973342541,1920,1080,103.6975
3236,885216.9493,885216.98522125,1920,1080,103.7525
3237,885216.9663,885216.998165166,1920,1080,103.6725
3238,885216.9833,885217.014379708,1920,1080,103.715
3239,885216.9993,885217.030256958,1920,1080,103.5975
3240,885217.0163,885217.0464395,1920,1080,103.5125
3241,885217.0333,885217.062125875,1920,1080,103.43
3242,885217.0493,885217.078363083,1920,1080,103.43
3243,885217.0663,885217.094494708,1920,1080,103.4775
3244,885217.0823,885217.110661125,1920,1080,103.525
3245,885217.0993,885217.126454375,1920,1080,103.41
3246,885217.1173,885217.145581875,1920,1080,103.5425
3247,885217.1333,885217.15854475,1920,1080,103.6
3248,885217.1503,885217.177760916,1920,1080,103.67
3249,885217.1673,885217.193232208,1920,1080,103.7325
3250,885217.1833,885217.210707125,1920,1080,103.675
3251,885217.2003,885217.224829541,1920,1080,103.72
3252,885217.2163,885217.240140625,1920,1080,103.6925
3253,885217.2333,885217.258078666,1920,1080,103.6175
3254,885217.2503,885217.272308291,1920,1080,103.62
3255,885217.2663,885217.288872166,1920,1080,103.7025
3256,885217.2833,885217.305252583,1920,1080,103.755
3257,885217.3003,885217.321782708,1920,1080,103.795
3258,885217.3163,885217.336386625,1920,1080,103.8275
3259,885217.3333,885217.370119666,1920,1080,103.8175
3260,885217.3493,885217.383103791,1920,1080,103.93
3261,885217.3663,885217.398114166,1920,1080,103.8275
3262,885217.3843,885217.415350333,1920,1080,103.765
3263,885217.4003,885217.431277833,1920,1080,103.8675
3264,885217.4173,885217.447753041,1920,1080,103.8425
3265,885217.4343,885217.461746708,1920,1080,103.85
3266,885217.4503,885217.478313333,1920,1080,103.8125
3267,885217.4673,885217.494356166,1920,1080,103.8475
3268,885217.4833,885217.511752041,1920,1080,104.0075
3269,885217.5003,885217.5272545,1920,1080,104.05
3270,885217.5173,885217.543121166,1920,1080,104.0675
3271,885217.5333,885217.565722625,1920,1080,104.105
3272,885217.5503,885217.577778041,1920,1080,104.195
3273,885217.5673,885217.590743125,1920,1080,104.25
3274,885217.5843,885217.608967291,1920,1080,104.21
3275,885217.6003,885217.624004208,1920,1080,104.1725
3276,885217.6173,885217.641534041,1920,1080,104.1425
3277,885217.6343,885217.659535083,1920,1080,104.455
3278,885217.6503,885217.671100208,1920,1080,104.395
3279,885217.6673,885217.686783791,1920,1080,104.46
3280,885217.6833,885217.702268958,1920,1080,104.4125
3281,885217.7003,885217.719818625,1920,1080,104.44
3282,885217.7173,885217.735526625,1920,1080,104.5025
3283,885217.7333,885217.771955458,1920,1080,104.4825
3284,885217.7503,885217.784458041,1920,1080,104.54
3285,885217.7673,885217.80018125,1920,1080,104.5925
3286,885217.7833,885217.822066375,1920,1080,104.4325
3287,885217.8003,885217.83094525,1920,1080,104.56
3288,885217.8163,885217.852120541,1920,1080,104.5425
3289,885217.8333,885217.86381675,1920,1080,104.5675
3290,885217.8503,885217.880219,1920,1080,104.5
3291,885217.8663,885217.896173875,1920,1080,104.4925
3292,885217.8833,885217.91234575,1920,1080,104.625
3293,885217.9003,885217.931012625,1920,1080,104.635
3294,885217.9163,885217.945780708,1920,1080,104.675
3295,885217.9333,885217.965868083,1920,1080,104.5925
3296,885217.9493,885217.981164708,1920,1080,104.635
3297,885217.9673,885217.99427975,1920,1080,104.6225
3298,885217.9833,885218.01123525,1920,1080,104.65
3299,885218.0003,885218.025320041,1920,1080,104.64
3300,885218.0163,885218.042561416,1920,1080,104.625
3301,885218.0333,885218.057434708,1920,1080,104.62
3302,885218.0502666667,885218.074457291,1920,1080,104.53
3303,885218.0663,885218.086735708,1920,1080,104.53
3304,885218.0833,885218.104320375,1920,1080,104.5325
3305,885218.1003,885218.119895833,1920,1080,104.5425
3306,885218.1163,885218.136507166,1920,1080,104.4425
3307,885218.1333,885218.171180125,1920,1080,104.3975
3308,885218.1503,885218.184641666,1920,1080,104.43
3309,885218.1673,885218.199159,1920,1080,104.35
3310,885218.1833,885218.215984875,1920,1080,104.4525
3311,885218.2003,885218.232624125,1920,1080,104.4875
3312,885218.2163,885218.247618541,1920,1080,104.375
3313,885218.2333,885218.2626805,1920,1080,104.1875
3314,885218.2503,885218.279689958,1920,1080,104.3075
3315,885218.2663,885218.295790458,1920,1080,104.195
3316,885218.2832666667,885218.311514666,1920,1080,104.0975
3317,885218.3002666667,885218.33012325,1920,1080,104.085
3318,885218.3163,885218.34250825,1920,1080,104.05
3319,885218.3332666666,885218.359026208,1920,1080,104.1075
3320,885218.3493,885218.382548333,1920,1080,104.05
3321,885218.3662666667,885218.395360625,1920,1080,104.045
3322,885218.3832666667,885218.408314291,1920,1080,104.025
3323,885218.3993,885218.423809375,1920,1080,104.14
3324,885218.4162666666,885218.439862,1920,1080,104.08
3325,885218.4333,885218.45718825,1920,1080,104.0025
3326,885218.4493,885218.470853375,1920,1080,103.9825
3327,885218.4662666667,885218.488822375,1920,1080,103.93
3328,885218.4823,885218.503885,1920,1080,103.975
3329,885218.5003,885218.523787458,1920,1080,103.925
3330,885218.5162666667,885218.53489275,1920,1080,103.9025
3331,885218.5332666667,885218.56762,1920,1080,103.94
3332,885218.5493,885218.588894083,1920,1080,103.96
3333,885218.5662666666,885218.598045333,1920,1080,103.9775
3334,885218.5832666666,885218.613743958,1920,1080,103.945
3335,885218.5992666667,885218.630342166,1920,1080,104.005
3336,885218.6162666667,885218.656157166,1920,1080,104.1025
3337,885218.6333,885218.661790166,1920,1080,104.14
3338,885218.6503,885218.678034833,1920,1080,104.1425
3339,885218.6663,885218.693839875,1920,1080,104.1925
3340,885218.6833,885218.71171025,1920,1080,104.17
3341,885218.7003,885218.726679083,1920,1080,104.1725
3342,885218.7162666667,885218.743117291,1920,1080,104.1475
3343,885218.7333,885218.761039541,1920,1080,104.1625
3344,885218.7492666667,885218.778759791,1920,1080,104.055
3345,885218.7662666667,885218.795376041,1920,1080,104.08
3346,885218.7832666667,885218.811904458,1920,1080,104.085
3347,885218.7992666666,885218.824490375,1920,1080,104.0875
3348,885218.8162666666,885218.840456208,1920,1080,104.0075
3349,885218.8332666666,885218.858725125,1920,1080,104.1225
3350,885218.8492666667,885218.874356166,1920,1080,104.07
3351,885218.8662666667,885218.889247625,1920,1080,104.085
3352,885218.8822666666,885218.905623958,1920,1080,103.965
3353,885218.8992666666,885218.921151875,1920,1080,104.0475
3354,885218.9163,885218.936334083,1920,1080,104.05
3355,885218.9322666667,885218.953699625,1920,1080,104.08
3356,885218.9492666667,885218.984168791,1920,1080,104.0775
3357,885218.9662666667,885219.004195875,1920,1080,104.185
3358,885218.9832666666,885219.015030583,1920,1080,104.09
3359,885218.9992666667,885219.03009175,1920,1080,104.205
3360,885219.0162666667,885219.0461315,1920,1080,104.12
3361,885219.0342666666,885219.062164333,1920,1080,104.03
3362,885219.0502666667,885219.07894225,1920,1080,104.0
3363,885219.0672666667,885219.095506541,1920,1080,103.95
3364,885219.0832666666,885219.111616875,1920,1080,103.9825
3365,885219.1003,885219.12745075,1920,1080,104.05
3366,885219.1172666666,885219.142921291,1920,1080,104.11
3367,885219.1332666667,885219.159799125,1920,1080,103.9725
3368,885219.1503,885219.178528125,1920,1080,104.1075
3369,885219.1673,885219.193498625,1920,1080,104.13
3370,885219.1833,885219.213668291,1920,1080,104.195
3371,885219.2003,885219.222078833,1920,1080,104.0775
3372,885219.2162666667,885219.239290458,1920,1080,104.205
3373,885219.2332666666,885219.261176208,1920,1080,104.27
3374,885219.2502666666,885219.270743708,1920,1080,104.275
3375,885219.2662666667,885219.287788458,1920,1080,104.2525
3376,885219.2832666667,885219.305887208,1920,1080,104.305
3377,885219.3002666667,885219.3208825,1920,1080,104.235
3378,885219.3162666666,885219.337538291,1920,1080,104.3075
3379,885219.3332666666,885219.371391791,1920,1080,104.255
3380,885219.3492666667,885219.382918583,1920,1080,104.3825
3381,885219.3662666667,885219.400031583,1920,1080,104.33
3382,885219.3832666667,885219.417867791,1920,1080,104.45
3383,885219.3992666666,885219.434028458,1920,1080,104.53
3384,885219.4172666667,885219.446131791,1920,1080,104.505
3385,885219.4342666666,885219.462816916,1920,1080,104.5475
3386,885219.4503,885219.479447166,1920,1080,104.6025
3387,885219.4672666667,885219.495604416,1920,1080,104.6975
3388,885219.4832666666,885219.512308291,1920,1080,104.565
3389,885219.5002666666,885219.527340375,1920,1080,104.505
3390,885219.5172666666,885219.542287416,1920,1080,104.6675
3391,885219.5332666667,885219.558462041,1920,1080,104.645
3392,885219.5503,885219.577998625,1920,1080,104.72
3393,885219.5672666667,885219.59131875,1920,1080,104.5425
3394,885219.5832666666,885219.611723833,1920,1080,104.6125
3395,885219.6002666666,885219.623912583,1920,1080,104.62
3396,885219.6162666667,885219.640651958,1920,1080,104.525
3397,885219.6332666667,885219.6557595,1920,1080,104.6475
3398,885219.6502666667,885219.66971675,1920,1080,104.5875
3399,885219.6663,885219.68821175,1920,1080,104.635
3400,885219.6833,885219.702616625,1920,1080,104.675
3401,885219.7002666667,885219.721706375,1920,1080,104.7875
3402,885219.7162666667,885219.735100583,1920,1080,104.6775
3403,885219.7332666666,885219.770643583,1920,1080,104.8275
3404,885219.7502666666,885219.782511416,1920,1080,104.885
3405,885219.7672666666,885219.798930958,1920,1080,104.945
3406,885219.7832666667,885219.820009208,1920,1080,104.8475
3407,885219.8002666667,885219.831185666,1920,1080,104.915
3408,885219.8162666666,885219.846863958,1920,1080,104.8375
3409,885219.8332666666,885219.863080708,1920,1080,104.9125
3410,885219.8502666666,885219.880126958,1920,1080,104.9675
3411,885219.8662666667,885219.895035916,1920,1080,104.875
3412,885219.8832666667,885219.912754208,1920,1080,104.8875
3413,885219.9002666667,885219.929483041,1920,1080,104.98
3414,885219.9162666666,885219.944881958,1920,1080,104.9575
3415,885219.9332666667,885219.961655375,1920,1080,104.9725
3416,885219.9492666667,885219.980887958,1920,1080,104.9975
3417,885219.9672666667,885219.992155583,1920,1080,105.12
3418,885219.9832666666,885220.015512083,1920,1080,105.1175
3419,885220.0002666666,885220.025571375,1920,1080,104.9975
3420,885220.0162666667,885220.041896125,1920,1080,104.9825
3421,885220.0332666667,885220.058420208,1920,1080,105.045
3422,885220.0502666667,885220.073713083,1920,1080,105.1575
3423,885220.0662666666,885220.088496833,1920,1080,105.0975
3424,885220.0832666666,885220.103226041,1920,1080,105.1
3425,885220.1002666666,885220.120083125,1920,1080,105.1275
3426,885220.1162666667,885220.137408916,1920,1080,105.2075
3427,885220.1332666667,885220.169675166,1920,1080,105.0575
3428,885220.1502666667,885220.18356875,1920,1080,105.155
3429,885220.1672666667,885220.199720375,1920,1080,105.1325
3430,885220.1832666667,885220.219481333,1920,1080,105.1625
3431,885220.2002666667,885220.230193583,1920,1080,105.205
3432,885220.2162666667,885220.247694416,1920,1080,105.0925
3433,885220.2332666666,885220.262107916,1920,1080,105.1575
3434,885220.2502666666,885220.27923325,1920,1080,105.0525
3435,885220.2662666667,885220.295746125,1920,1080,105.1
3436,885220.2832666667,885220.31284125,1920,1080,104.9975
3437,885220.3002666667,885220.328611625,1920,1080,105.0525
3438,885220.3172666667,885220.344019541,1920,1080,105.025
3439,885220.3332666666,885220.359936416,1920,1080,105.0125
3440,885220.3502666666,885220.379737041,1920,1080,105.0325
3441,885220.3672666666,885220.393480208,1920,1080,104.99
3442,885220.3832666667,885220.4114815,1920,1080,104.945
3443,885220.4002666667,885220.425040083,1920,1080,104.9675
3444,885220.4162666666,885220.439432041,1920,1080,105.0475
3445,885220.4332666667,885220.45736875,1920,1080,104.915
3446,885220.4502666667,885220.47017325,1920,1080,104.8975
3447,885220.4672666667,885220.486619875,1920,1080,104.815
3448,885220.4832666666,885220.504440791,1920,1080,105.01
3449,885220.5002666666,885220.520410958,1920,1080,105.0075
3450,885220.5172666666,885220.536209791,1920,1080,104.9525
3451,885220.5332666667,885220.56945625,1920,1080,104.935
3452,885220.5502666667,885220.583592958,1920,1080,104.9275
3453,885220.5672666667,885220.599994625,1920,1080,104.7475
3454,885220.5832666666,885220.619871708,1920,1080,104.7275
3455,885220.6002666666,885220.630211166,1920,1080,104.8275
3456,885220.6162666667,885220.648947583,1920,1080,104.84
3457,885220.6332666667,885220.662153625,1920,1080,104.8175
3458,885220.6502666667,885220.67935925,1920,1080,104.83
3459,885220.6662666666,885220.6955035,1920,1080,104.6875
3460,885220.6832666667,885220.711906416,1920,1080,104.83
3461,885220.7002666667,885220.72589225,1920,1080,104.6625
3462,885220.7172666667,885220.742700625,1920,1080,104.66
3463,885220.7332666666,885220.75838775,1920,1080,104.4975
3464,885220.7502666666,885220.775225416,1920,1080,104.4425
3465,885220.7672666666,885220.791506916,1920,1080,103.9875
3466,885220.7832666667,885220.812006375,1920,1080,103.7175
3467,885220.8002666667,885220.823183625,1920,1080,102.985
3468,885220.8162666666,885220.844285125,1920,1080,101.885
3469,885220.8332666666,885220.856842416,1920,1080,101.3525
3470,885220.8502666666,885220.872109958,1920,1080,100.7225
3471,885220.8662666667,885220.888039791,1920,1080,100.3475
3472,885220.8842666667,885220.905006583,1920,1080,100.1175
3473,885220.9012666667,885220.935060791,1920,1080,99.705
3474,885220.9182666667,885220.951455625,1920,1080,99.5625
3475,885220.9342666666,885220.967661958,1920,1080,99.3175
3476,885220.9512666666,885220.983746375,1920,1080,99.335
3477,885220.9682666666,885220.999434625,1920,1080,99.275
3478,885220.9842666667,885221.022073541,1920,1080,99.2575
3479,885221.0012666667,885221.033350708,1920,1080,99.2725
3480,885221.0172666666,885221.048302375,1920,1080,99.25
3481,885221.0342666666,885221.062786625,1920,1080,99.275
3482,885221.0512666666,885221.079192125,1920,1080,99.2375
3483,885221.0672666667,885221.096165166,1920,1080,99.3575
3484,885221.0842666667,885221.110394916,1920,1080,99.3675
3485,885221.1012666667,885221.127540083,1920,1080,99.535
3486,885221.1172666666,885221.142577416,1920,1080,99.545
3487,885221.1342666667,885221.15961225,1920,1080,99.5425
3488,885221.1502666667,885221.1769505,1920,1080,99.5375
3489,885221.1672666667,885221.192651083,1920,1080,99.4425
3490,885221.1842666666,885221.211571541,1920,1080,99.4475
3491,885221.2002666667,885221.222466125,1920,1080,99.21
3492,885221.2172666667,885221.24034275,1920,1080,99.165
3493,885221.2342666667,885221.255389333,1920,1080,98.8875
3494,885221.2502666666,885221.271674125,1920,1080,98.83
3495,885221.2672666666,885221.287766666,1920,1080,98.58
3496,885221.2832666667,885221.304652708,1920,1080,98.5275
3497,885221.3002666667,885221.31986275,1920,1080,98.3025
3498,885221.3172666667,885221.336417625,1920,1080,98.0375
3499,885221.3332666666,885221.388570708,1920,1080,97.955
3500,885221.3502666666,885221.388918541,1920,1080,97.9775
3501,885221.3672666666,885221.398154083,1920,1080,97.795
3502,885221.3832666667,885221.415775791,1920,1080,97.645
3503,885221.4002666667,885221.434160166,1920,1080,97.5
3504,885221.4162666666,885221.448169208,1920,1080,97.48
3505,885221.4332666667,885221.462098916,1920,1080,97.3525
3506,885221.4502666667,885221.481325041,1920,1080,97.275
3507,885221.4662666667,885221.494671791,1920,1080,97.185
3508,885221.4842666667,885221.5114965,1920,1080,97.1675
3509,885221.5012666667,885221.527712875,1920,1080,97.0475
3510,885221.5172666666,885221.542437708,1920,1080,97.1075
3511,885221.5342666666,885221.558866041,1920,1080,96.975
3512,885221.5502666667,885221.574855333,1920,1080,96.915
3513,885221.5672666667,885221.592195208,1920,1080,96.945
3514,885221.5842666667,885221.60860275,1920,1080,96.74
3515,885221.6002666666,885221.627093333,1920,1080,96.7825
3516,885221.6172666666,885221.641881875,1920,1080,96.675
3517,885221.6342666667,885221.654454291,1920,1080,96.695
3518,885221.6502666667,885221.671921083,1920,1080,96.7675
3519,885221.6672666667,885221.687616833,1920,1080,96.7525
3520,885221.6832666667,885221.704203416,1920,1080,96.7525
3521,885221.7002666667,885221.720797791,1920,1080,96.75
3522,885221.7172666667,885221.735778875,1920,1080,96.6325
3523,885221.7332666666,885221.770534041,1920,1080,96.655
3524,885221.7502666666,885221.783514625,1920,1080,96.6825
3525,885221.7672666666,885221.800519875,1920,1080,96.6575
3526,885221.7832666667,885221.819388375,1920,1080,96.6825
3527,885221.8002666667,885221.838284625,1920,1080,96.7625
3528,885221.8162666666,885221.849555166,1920,1080,96.7475
3529,885221.8332666666,885221.864941,1920,1080,96.87
3530,885221.8502666666,885221.880093375,1920,1080,96.7125
3531,885221.8662666667,885221.897343625,1920,1080,96.7675
3532,885221.8832666667,885221.9109815,1920,1080,96.715
3533,885221.9002666667,885221.927316708,1920,1080,96.79
3534,885221.9162666666,885221.942671333,1920,1080,96.63
3535,885221.9332666667,885221.958271041,1920,1080,96.8
3536,885221.9492666667,885221.974789416,1920,1080,96.8
3537,885221.9662666667,885221.992477625,1920,1080,96.9475
3538,885221.9832666666,885222.008696166,1920,1080,96.8525
3539,885221.9992666667,885222.022318333,1920,1080,96.8375
3540,885222.0172666666,885222.044088291,1920,1080,96.87
3541,885222.0342666666,885222.062825541,1920,1080,96.8125
3542,885222.0502666667,885222.071881125,1920,1080,96.9575
3543,885222.0672666667,885222.089077708,1920,1080,96.9275
3544,885222.0832666666,885222.105063208,1920,1080,96.9625
3545,885222.1002666666,885222.1207745,1920,1080,96.9725
3546,885222.1172666666,885222.13523425,1920,1080,97.0125
3547,885222.1342666667,885222.169035375,1920,1080,97.2
3548,885222.1502666667,885222.1837235,1920,1080,97.15
3549,885222.1672666667,885222.2001425,1920,1080,97.21
3550,885222.1842666666,885222.219384125,1920,1080,97.3575
3551,885222.2002666667,885222.231707166,1920,1080,97.425
3552,885222.2172666667,885222.252590458,1920,1080,97.3175
3553,885222.2342666667,885222.264299208,1920,1080,97.4875
